IDDECOLONIA,DESCRIPCION
147136,97143
147137,97143
147138,97143
147139,97143
147140,97143
147141,97144
147142,97144
147143,97144
147144,97144
147145,97145
147146,97145
147147,97145
147148,97145
147149,97146
147150,97146
147151,97147
147152,97147
147153,97148
147154,97149
147155,97150
147156,97150
147157,97155
147158,97155
147159,97156
147160,97157
147161,97157
147162,97158
147163,97159
147164,97159
147165,97159
147166,97159
147167,97159
147168,97159
147169,97160
147170,97160
147171,97160
147172,97160
147173,97165
147174,97165
147175,97166
147176,97166
147177,97166
147178,97167
147179,97167
147180,97167
147181,97168
147182,97168
147183,97168
147184,97168
147185,97169
147186,97169
147187,97170
147188,97170
147189,97173
147190,97173
147191,97173
147192,97173
147193,97173
147194,97173
147195,97173
147196,97174
147197,97174
147198,97175
147199,97176
147200,97176
147201,97176
147202,97176
147203,97176
147204,97177
147205,97178
147206,97179
147207,97179
147208,97180
147209,97189
147210,97189
147211,97190
147212,97190
147213,97195
147214,97195
147215,97195
147216,97195
147217,97195
147218,97195
147219,97196
147220,97196
147221,97196
147222,97196
147223,97198
147224,97198
147225,97198
147226,97199
147227,97203
147228,97203
147229,97203
147230,97203
147231,97203
147232,97203
147233,97203
147234,97203
147235,97203
147236,97203
147237,97203
147238,97203
147239,97203
147240,97203
147241,97203
147242,97203
147243,97203
147244,97203
147245,97203
147246,97203
147247,97203
147248,97203
147249,97203
147250,97203
147251,97203
147252,97203
147253,97203
147254,97203
147255,97203
147256,97203
147257,97203
147258,97203
147259,97203
147260,97203
147261,97204
147262,97204
147263,97204
147264,97204
147265,97204
147266,97205
147267,97205
147268,97205
147269,97205
147270,97205
147271,97205
147272,97205
147273,97205
147274,97205
147275,97205
147276,97205
147277,97205
147278,97205
147279,97205
147280,97205
147281,97205
147282,97205
147283,97205
147284,97205
147285,97205
147286,97205
147287,97205
147288,97205
147289,97205
147290,97205
147291,97205
147292,97205
147293,97205
147294,97205
147295,97206
147296,97206
147297,97206
147298,97206
147299,97206
147300,97206
147301,97206
147302,97206
147303,97206
147304,97207
147305,97208
147306,97208
147307,97208
147308,97208
147309,97208
147310,97208
147311,97208
147312,97209
147313,97209
147314,97210
147315,97210
147316,97210
147317,97215
147318,97215
147319,97215
147320,97217
147321,97217
147322,97217
147323,97217
147324,97217
147325,97217
147326,97217
147327,97217
147328,97217
147329,97217
147330,97218
147331,97218
147332,97218
147333,97218
147334,97218
147335,97218
147336,97218
147337,97219
147338,97219
147339,97219
147340,97219
147341,97219
147342,97219
147343,97219
147344,97219
147345,97219
147346,97219
147347,97219
147348,97219
147349,97219
147350,97219
147351,97219
147352,97219
147353,97219
147354,97219
147355,97219
147356,97219
147357,97220
147358,97220
147359,97220
147360,97220
147361,97220
147362,97225
147363,97225
147364,97226
147365,97227
147366,97227
147367,97229
147368,97229
147369,97229
147370,97229
147371,97229
147372,97229
147373,97229
147374,97229
147375,97230
147376,97230
147377,97237
147378,97238
147379,97238
147380,97238
147381,97238
147382,97238
147383,97238
147384,97239
147385,97240
147386,97245
147387,97245
147388,97245
147389,97246
147390,97246
147391,97246
147392,97246
147393,97246
147394,97246
147395,97246
147396,97246
147397,97246
147398,97246
147399,97246
147400,97246
147401,97246
147402,97246
147403,97246
147404,97246
147405,97246
147406,97246
147407,97246
147408,97246
147409,97246
147410,97246
147411,97247
147412,97249
147413,97249
147414,97249
147415,97249
147416,97249
147417,97249
147418,97249
147419,97249
147420,97249
147421,97249
147422,97249
147423,97249
147424,97249
147425,97249
147426,97249
147427,97249
147428,97249
147429,97249
147430,97249
147431,97249
147432,97250
147433,97250
147434,97255
147435,97255
147436,97255
147437,97255
147438,97255
147439,97256
147440,97256
147441,97256
147442,97256
147443,97256
147444,97256
147445,97256
147446,97260
147447,97260
147448,97260
147449,97260
147450,97260
147451,97260
147452,97260
147453,97267
147454,97268
147455,97268
147456,97269
147457,97269
147458,97269
147459,97270
147460,97277
147461,97278
147462,97279
147463,97279
147464,97280
147465,97280
147466,97284
147467,97284
147468,97285
147469,97285
147470,97285
147471,97285
147472,97285
147473,97285
147474,97285
147475,97285
147476,97285
147477,97285
147478,97285
147479,97285
147480,97285
147481,97285
147482,97285
147483,97285
147484,97285
147485,97286
147486,97287
147487,97288
147488,97288
147489,97289
147490,97289
147491,97290
147492,97290
147493,97290
147494,97290
147495,97295
147496,97295
147497,97295
147498,97295
147499,97295
147500,97296
147501,97297
147502,97297
147503,97297
147504,97297
147505,97297
147506,97297
147507,97298
147508,97298
147509,97298
147510,97298
147511,97298
147512,97299
147513,97302
147514,97302
147515,97302
147516,97302
147517,97302
147518,97302
147519,97302
147520,97302
147521,97302
147522,97302
147523,97302
147524,97302
147525,97302
147526,97302
147527,97302
147528,97302
147529,97302
147530,97302
147531,97302
147532,97302
147533,97302
147534,97302
147535,97302
147536,97302
147537,97302
147538,97302
147539,97302
147540,97302
147541,97302
147542,97302
147543,97302
147544,97302
147545,97302
147546,97303
147547,97303
147548,97303
147549,97303
147550,97304
147551,97304
147552,97305
147553,97305
147554,97305
147555,97305
147556,97305
147557,97305
147558,97305
147559,97305
147560,97305
147561,97305
147562,97305
147563,97305
147564,97305
147565,97305
147566,97305
147567,97305
147568,97305
147569,97305
147570,97305
147571,97305
147572,97305
147573,97305
147574,97305
147575,97305
147576,97305
147577,97305
147578,97305
147579,97305
147580,97305
147581,97305
147582,97305
147583,97305
147584,97305
147585,97305
147586,97305
147587,97305
147588,97305
147589,97305
147590,97305
147591,97305
147592,97305
147593,97305
147594,97305
147595,97305
147596,97305
147597,97305
147598,97306
147599,97306
147600,97306
147601,97306
147602,97306
147603,97306
147604,97307
147605,97307
147606,97307
147607,97308
147608,97308
147609,97308
147610,97308
147611,97309
147612,97310
147613,97312
147614,97312
147615,97312
147616,97312
147617,97312
147618,97314
147619,97314
147620,97314
147621,97314
147622,97314
147623,97314
147624,97314
147625,97314
147626,97314
147627,97314
147628,97314
147629,97314
147630,97314
147631,97314
147632,97314
147633,97314
147634,97314
147635,97314
147636,97314
147637,97314
147638,97314
147639,97314
147640,97314
147641,97314
147642,97314
147643,97314
147644,97314
147645,97314
147646,97314
147647,97314
147648,97314
147649,97314
147650,97314
147651,97314
147652,97315
147653,97315
147654,97315
147655,97315
147656,97315
147657,97315
147658,97315
147659,97315
147660,97315
147661,97315
147662,97315
147663,97315
147664,97315
147665,97315
147666,97315
147667,97315
147668,97316
147669,97316
147670,97316
147671,97320
147672,97320
147673,97320
147674,97320
147675,97320
147676,97320
147677,97320
147678,97320
147679,97320
147680,97320
147681,97320
147682,97320
147683,97320
147684,97320
147685,97320
147686,97320
147687,97324
147688,97330
147689,97334
147690,97336
147691,97336
147692,97336
147693,97337
147694,97340
147695,97342
147696,97343
147697,97343
147698,97343
147699,97345
147700,97345
147701,97345
147702,97345
147703,97345
147704,97345
147705,97345
147706,97345
147707,97345
147708,97345
147709,97345
147710,97345
147711,97345
147712,97345
147713,97345
147714,97345
147715,97345
147716,97345
147717,97345
147718,97345
147719,97345
147720,97345
147721,97345
147722,97345
147723,97345
147724,97345
147725,97345
147726,97345
147727,97345
147728,97345
147729,97345
147730,97345
147731,97345
147732,97346
147733,97346
147734,97346
147735,97346
147736,97346
147737,97347
147738,97347
147739,97348
147740,97350
147741,97350
147742,97353
147743,97353
147744,97353
147745,97356
147746,97357
147747,97357
147748,97357
147749,97360
147750,97362
147751,97364
147752,97365
147753,97367
147754,97367
147755,97367
147756,97370
147757,97370
147758,97370
147759,97370
147760,97370
147761,97370
147762,97370
147763,97370
147764,97370
147765,97370
147766,97370
147767,97370
147768,97370
147769,97370
147770,97370
147771,97370
147772,97370
147773,97370
147774,97370
147775,97370
147776,97370
147777,97370
147778,97370
147779,97370
147780,97370
147781,97370
147782,97370
147783,97370
147784,97370
147785,97370
147786,97370
147787,97370
147788,97370
147789,97370
147790,97370
147791,97370
147792,97370
147793,97370
147794,97370
147795,97370
147796,97370
147797,97370
147798,97370
147799,97370
147800,97370
147801,97370
147802,97370
147803,97370
147804,97370
147805,97370
147806,97370
147807,97370
147808,97370
147809,97370
147810,97370
147811,97370
147812,97370
147813,97370
147814,97370
147815,97370
147816,97370
147817,97370
147818,97370
147819,97370
147820,97370
147821,97370
147822,97370
147823,97370
147824,97370
147825,97370
147826,97370
147827,97370
147828,97370
147829,97370
147830,97370
147831,97370
147832,97370
147833,97370
147834,97370
147835,97370
147836,97373
147837,97374
147838,97374
147839,97376
147840,97377
147841,97377
147842,97378
147843,97380
147844,97380
147845,97380
147846,97380
147847,97380
147848,97382
147849,97383
147850,97383
147851,97383
147852,97386
147853,97387
147854,97387
147855,97388
147856,97388
147857,97389
147858,97390
147859,97390
147860,97390
147861,97390
147862,97390
147863,97390
147864,97390
147865,97390
147866,97390
147867,97390
147868,97390
147869,97390
147870,97390
147871,97390
147872,97390
147873,97390
147874,97390
147875,97390
147876,97390
147877,97390
147878,97390
147879,97390
147880,97390
147881,97390
147882,97390
147883,97390
147884,97390
147885,97390
147886,97392
147887,97392
147888,97392
147889,97393
147890,97393
147891,97394
147892,97394
147893,97394
147894,97394
147895,97394
147896,97394
147897,97394
147898,97395
147899,97396
147900,97396
147901,97397
147902,97397
147903,97397
147904,97397
147905,97400
147906,97404
147907,97404
147908,97405
147909,97405
147910,97406
147911,97406
147912,97407
147913,97410
147914,97414
147915,97415
147916,97415
147917,97417
147918,97420
147919,97420
147920,97424
147921,97425
147922,97426
147923,97430
147924,97430
147925,97430
147926,97430
147927,97430
147928,97432
147929,97432
147930,97432
147931,97432
147932,97432
147933,97432
147934,97432
147935,97432
147936,97432
147937,97433
147938,97433
147939,97434
147940,97434
147941,97434
147942,97434
147943,97434
147944,97434
147945,97436
147946,97436
147947,97437
147948,97440
147949,97440
147950,97440
147951,97440
147952,97440
147953,97443
147954,97443
147955,97444
147956,97444
147957,97444
147958,97444
147959,97444
147960,97444
147961,97444
147962,97445
147963,97446
147964,97446
147965,97450
147966,97452
147967,97452
147968,97453
147969,97453
147970,97454
147971,97455
147972,97456
147973,97457
147974,97458
147975,97458
147976,97460
147977,97460
147978,97466
147979,97470
147980,97473
147981,97473
147982,97474
147983,97474
147984,97474
147985,97475
147986,97476
147987,97477
147988,97480
147989,97483
147990,97486
147991,97490
147992,97500
147993,97500
147994,97500
147995,97500
147996,97500
147997,97504
147998,97504
147999,97506
148000,97510
148001,97513
148002,97515
148003,97515
148004,97516
148005,97520
148006,97522
148007,97522
148008,97523
148009,97524
148010,97527
148011,97527
148012,97530
148013,97532
148014,97535
148015,97536
148016,97536
148017,97536
148018,97540
148019,97540
148020,97540
